"Category Id";"Category Name"
"1013192";"Home & Office / Home & Kitchen / Home Decor / Area Rugs, Runners & Pads / Rugs&Carpet / Machine Woven Rug"
"1013193";"Home & Office / Home & Kitchen / Home Decor / Area Rugs, Runners & Pads / Rugs&Carpet / Outdoor Rug"
"1013315";"Home & Office / Home & Kitchen / Home Decor / Home Décor Accents / Decorative Accessories / Decorative Bookends"
"1013318";"Home & Office / Home & Kitchen / Home Decor / Home Décor Accents / Decorative Accessories / Decorative Boxes"
"1013323";"Home & Office / Home & Kitchen / Home Decor / Home Décor Accents / Decorative Accessories / Decorative Jewelry Boxes"
"1013373";"Home & Office / Home & Kitchen / Home Decor / Home Fragrance / Incense & Incense Holders / Incense"
"1013533";"Home & Office / Home & Kitchen / Home Decor / Window Treatments / Draperies & Curtains / Panels"
"1013535";"Home & Office / Home & Kitchen / Home Decor / Window Treatments / Draperies & Curtains / Tiers, Swags & Valances"
"1013578";"Home & Office / Home & Kitchen / Kitchen & Dining / Bakeware / Baking Tools & Accessories / Baking & Pastry Utensils"
"1013594";"Home & Office / Home & Kitchen / Kitchen & Dining / Bakeware / Baking Tools & Accessories / Mixing Bowls"
"1013655";"Home & Office / Home & Kitchen / Kitchen & Dining / Coffee, Tea & Espresso / Coffee Maker Parts & Accessories / Coffee Machine Accessories"
"1013750";"Home & Office / Home & Kitchen / Kitchen & Dining / Cookware / Steamers, Stock & Pasta Pots / Steamers"
"1013808";"Home & Office / Home & Kitchen / Kitchen & Dining / Dining & Entertaining / Bar Tools & Glasses / Bar Sets"
"1013811";"Home & Office / Home & Kitchen / Kitchen & Dining / Dining & Entertaining / Bar Tools & Glasses / Bar, Cocktail & Wine Glasses"
"1013833";"Home & Office / Home & Kitchen / Kitchen & Dining / Dining & Entertaining / Bar Tools & Glasses / Cocktail Shakers"
"1013850";"Home & Office / Home & Kitchen / Kitchen & Dining / Dining & Entertaining / Bar Tools & Glasses / Ice Buckets & Tongs"
"1013860";"Home & Office / Home & Kitchen / Kitchen & Dining / Dining & Entertaining / Bar Tools & Glasses / Wine Stoppers & Pourers"
"1013894";"Home & Office / Home & Kitchen / Kitchen & Dining / Dining & Entertaining / Flatware / Chopsticks & Chopstick Holders"
"1013896";"Home & Office / Home & Kitchen / Kitchen & Dining / Dining & Entertaining / Flatware / Forks"
"1013905";"Home & Office / Home & Kitchen / Kitchen & Dining / Dining & Entertaining / Flatware / Serving Sets"
"1013906";"Home & Office / Home & Kitchen / Kitchen & Dining / Dining & Entertaining / Flatware / Serving Utensils"
"1013943";"Home & Office / Home & Kitchen / Kitchen & Dining / Dining & Entertaining / Flatware / Spoons"
"1013965";"Home & Office / Home & Kitchen / Kitchen & Dining / Dining & Entertaining / Glassware & Drinkware / Tumblers"
"1013988";"Home & Office / Home & Kitchen / Kitchen & Dining / Dining & Entertaining / Serveware / Beverage Serveware"
"1014030";"Home & Office / Home & Kitchen / Kitchen & Dining / Dining & Entertaining / Serveware / Serving Dishes, Trays & Platters"
"1014044";"Home & Office / Home & Kitchen / Kitchen & Dining / Dining & Entertaining / Tabletop Accessories / Linens"
"1014064";"Home & Office / Home & Kitchen / Kitchen & Dining / Dining & Entertaining / Tabletop Accessories / Salt & Pepper Shaker Sets"
"1014068";"Home & Office / Home & Kitchen / Kitchen & Dining / Food Service Equipment & Supplies / Bar Equipment / Bar Refrigeration"
"1014353";"Home & Office / Home & Kitchen / Kitchen & Dining / Kitchen Utensils & Gadgets / Kitchen Accessories / Spoon Rests"
"1014362";"Home & Office / Home & Kitchen / Kitchen & Dining / Kitchen Utensils & Gadgets / Measuring Tools & Scales / Spoons"
"1014402";"Home & Office / Home & Kitchen / Kitchen & Dining / Kitchen Utensils & Gadgets / Seasoning & Spice Tools / Spice Racks"
"1014412";"Home & Office / Home & Kitchen / Kitchen & Dining / Kitchen Utensils & Gadgets / Specialty Tools & Gadgets / Ice-Cream Scoops"
"1014479";"Home & Office / Home & Kitchen / Kitchen & Dining / Small Appliances / Blenders / Hand Blenders"
"1014492";"Home & Office / Home & Kitchen / Kitchen & Dining / Small Appliances / Electric Cookware / Cookers"
"1014502";"Home & Office / Home & Kitchen / Kitchen & Dining / Small Appliances / Juicers / Centrifugal Juicers"
"1014503";"Home & Office / Home & Kitchen / Kitchen & Dining / Small Appliances / Juicers / Citrus Juicers"
"1014504";"Home & Office / Home & Kitchen / Kitchen & Dining / Small Appliances / Juicers / Masticating Juicers"
"1014521";"Home & Office / Home & Kitchen / Kitchen & Dining / Small Appliances / Ovens & Toasters / Toaster Ovens"
"1014522";"Home & Office / Home & Kitchen / Kitchen & Dining / Small Appliances / Ovens & Toasters / Toasters"
"1014533";"Home & Office / Home & Kitchen / Kitchen & Dining / Small Appliances / Specialty Appliances / Dehydrators"
"1014536";"Home & Office / Home & Kitchen / Kitchen & Dining / Small Appliances / Specialty Appliances / Electric Wine Bottle Openers"
"1014547";"Home & Office / Home & Kitchen / Kitchen & Dining / Small Appliances / Specialty Appliances / Sandwich Makers & Panini Presses"
"1014550";"Home & Office / Home & Kitchen / Kitchen & Dining / Small Appliances / Specialty Appliances / Vacuum Sealers"
"1014577";"Home & Office / Home & Kitchen / Kitchen & Dining / Storage & Organization / Countertop & Wall Organization / Dish Racks"
"1014587";"Home & Office / Home & Kitchen / Kitchen & Dining / Storage & Organization / Flatware & Utensil Storage / Utensil Racks"
"1014589";"Home & Office / Home & Kitchen / Kitchen & Dining / Storage & Organization / Food Storage / Bread Boxes"
"1014596";"Home & Office / Home & Kitchen / Kitchen & Dining / Storage & Organization / Food Storage / Food Dispensers"
"1014597";"Home & Office / Home & Kitchen / Kitchen & Dining / Storage & Organization / Food Storage / Food Jars & Crocks"
"1014598";"Home & Office / Home & Kitchen / Kitchen & Dining / Storage & Organization / Food Storage / Food Savers & Storage Containers"
"1014605";"Home & Office / Home & Kitchen / Kitchen & Dining / Storage & Organization / Travel & To-Go Food Containers / Bento Boxes"
"1014606";"Home & Office / Home & Kitchen / Kitchen & Dining / Storage & Organization / Travel & To-Go Food Containers / Commuter & Travel Mugs"
"1014607";"Home & Office / Home & Kitchen / Kitchen & Dining / Storage & Organization / Travel & To-Go Food Containers / Lunch Bags"
"1014610";"Home & Office / Home & Kitchen / Kitchen & Dining / Storage & Organization / Travel & To-Go Food Containers / Thermocoolers"
"1017289";"Home & Office / Office Products / Office & School Supplies / Education & Crafts / Math Materials / Geometry Sets"
"1017332";"Home & Office / Office Products / Office & School Supplies / Education & Crafts / Writing & Correction Supplies / Erasers & Correction Products"
"1017351";"Home & Office / Office Products / Office & School Supplies / Education & Crafts / Writing & Correction Supplies / Markers & Highlighters"
"1017357";"Home & Office / Office Products / Office & School Supplies / Education & Crafts / Writing & Correction Supplies / Pencil Sharpeners"
"1017358";"Home & Office / Office Products / Office & School Supplies / Education & Crafts / Writing & Correction Supplies / Pencils"
"1017363";"Home & Office / Office Products / Office & School Supplies / Education & Crafts / Writing & Correction Supplies / Pens & Refills"
"1017448";"Home & Office / Office Products / Office & School Supplies / Filing Products / Folders / File Folders"
"1017487";"Home & Office / Office Products / Office & School Supplies / Forms, Recordkeeping & Money Handling / Clipboards & Forms Holders / Clipboards"
"1017512";"Home & Office / Office Products / Office & School Supplies / Forms, Recordkeeping & Money Handling / Money Handling Products / Bill Counters"
"1017622";"Home & Office / Office Products / Office & School Supplies / Paper / Business Paper Products / Stationery"
"1017650";"Home & Office / Office Products / Office & School Supplies / Paper / Notebooks & Writing Pads / Memo & Scratch Pads"
"1017903";"Home & Office / Office Products / Office Electronics / Video Projectors & Accessories / Video Projector Accessories / Projection Screens"
"1017907";"Home & Office / Office Products / Office Electronics / Video Projectors & Accessories / Video Projector Accessories / Remote Controls"
"1017951";"Home & Office / Office Products / Office Furniture & Lighting / Desks & Workstations / Desks / Office Desks"
"1015165";"Home & Office / Tools & Home Improvement / Appliances / Washers & Dryers / Specialty Laundry / Portable Washers"
"1015180";"Home & Office / Tools & Home Improvement / Building Supplies / Building Materials / Decking & Fencing / Gates"
"1015181";"Home & Office / Tools & Home Improvement / Building Supplies / Building Materials / Decking & Fencing / Hardware"
"1015244";"Home & Office / Tools & Home Improvement / Building Supplies / Building Materials / Flooring / Flooring Materials"
"1015867";"Home & Office / Tools & Home Improvement / Kitchen & Bath Fixtures / Bathroom Fixtures / Bathroom Sink & Bathtub Accessories / Built In Soap Dispensers"
"1015923";"Home & Office / Tools & Home Improvement / Kitchen & Bath Fixtures / Bathroom Fixtures / Toilets & Toilet Parts / Toilet Seats"
"1015925";"Home & Office / Tools & Home Improvement / Kitchen & Bath Fixtures / Bathroom Fixtures / Toilets & Toilet Parts / Toilet Tanks"
"1015965";"Home & Office / Tools & Home Improvement / Kitchen & Bath Fixtures / Kitchen Fixtures / Water Dispensers & Coolers / Water Dispensers"
"1016072";"Home & Office / Tools & Home Improvement / Lighting & Ceiling Fans / Outdoor Lighting / Porch & Patio Lights / Close To Ceiling Lights"
"1003405";"Sporting Goods / Outdoor Recreation / Camping & Hiking / Navigation & Electronics / Two-Way Radios / CB Radios & Scanners"
"1003740";"Sporting Goods / Outdoor Recreation / Cycling / Parts & Components / Drivetrain Components / Chain Guards"
"1003749";"Sporting Goods / Outdoor Recreation / Cycling / Parts & Components / Handlebars, Headsets & Stems / Grips"
"1003757";"Sporting Goods / Outdoor Recreation / Cycling / Parts & Components / Pedals & Cleats / Pedals"
"1003760";"Sporting Goods / Outdoor Recreation / Cycling / Parts & Components / Saddles & Accessories / Saddles"
"1003777";"Sporting Goods / Outdoor Recreation / Cycling / Wheels & Accessories / Rims & Parts / Rim Tape"
"1004234";"Sporting Goods / Sports & Fitness / Accessories / Field, Court & Rink Equipment / Basketball Court Equipment / Backboard Components"
"1004320";"Sporting Goods / Sports & Fitness / Accessories / Field, Court & Rink Equipment / Volleyball Court Equipment / Nets"
"1004663";"Sporting Goods / Sports & Fitness / Exercise & Fitness / Clothing / Women / Hoodies & Sweatshirts"
"1004666";"Sporting Goods / Sports & Fitness / Exercise & Fitness / Clothing / Women / Jackets & Vests"
"1004671";"Sporting Goods / Sports & Fitness / Exercise & Fitness / Clothing / Women / Shirts & Tees"
"1005509";"Sporting Goods / Sports & Fitness / Leisure Sports & Game Room / Table Tennis / Nets & Posts / Nets"
"1005520";"Sporting Goods / Sports & Fitness / Other Sports / Boxing / Boxing Gloves / Fight Gloves"
"1005561";"Sporting Goods / Sports & Fitness / Other Sports / Boxing / Punching Bags / Focus Bags"
"1005669";"Sporting Goods / Sports & Fitness / Other Sports / Gymnastics / Accessories / Hand Grips"
"1006137";"Sporting Goods / Sports & Fitness / Team Sports / Soccer / Accessories / Equipment Bags"
"1006160";"Sporting Goods / Sports & Fitness / Team Sports / Soccer / Clothing / Women"
"1006173";"Sporting Goods / Sports & Fitness / Team Sports / Soccer / Player Equipment / Goalkeeper Gloves"
"1006174";"Sporting Goods / Sports & Fitness / Team Sports / Soccer / Player Equipment / Shin Guards"
"1006186";"Sporting Goods / Sports & Fitness / Team Sports / Tennis & Racquet Sports / Badminton / Equipment Bags"
"1006187";"Sporting Goods / Sports & Fitness / Team Sports / Tennis & Racquet Sports / Badminton / Nets"
"1006188";"Sporting Goods / Sports & Fitness / Team Sports / Tennis & Racquet Sports / Badminton / Racquets"
"1006189";"Sporting Goods / Sports & Fitness / Team Sports / Tennis & Racquet Sports / Badminton / Shuttlecocks"
"1006222";"Sporting Goods / Sports & Fitness / Team Sports / Tennis & Racquet Sports / Racquetball / Racquet Grips"
"1006224";"Sporting Goods / Sports & Fitness / Team Sports / Tennis & Racquet Sports / Racquetball / Racquets"
"1006226";"Sporting Goods / Sports & Fitness / Team Sports / Tennis & Racquet Sports / Squash / Balls"
"1006227";"Sporting Goods / Sports & Fitness / Team Sports / Tennis & Racquet Sports / Squash / Equipment Bags"
"1006228";"Sporting Goods / Sports & Fitness / Team Sports / Tennis & Racquet Sports / Squash / Goggles"
"1006229";"Sporting Goods / Sports & Fitness / Team Sports / Tennis & Racquet Sports / Squash / Racket Grips"
"1006230";"Sporting Goods / Sports & Fitness / Team Sports / Tennis & Racquet Sports / Squash / Racquets"
"1006232";"Sporting Goods / Sports & Fitness / Team Sports / Tennis & Racquet Sports / Tennis / Accessories"
"1010636";"Fashion / Women's Fashion / Clothing / Lingerie, Sleep & Lounge / Lingerie / Baby Dolls & Chemises / Baby Dolls"
"1010637";"Fashion / Women's Fashion / Clothing / Lingerie, Sleep & Lounge / Lingerie / Baby Dolls & Chemises / Chemises"
"1010654";"Fashion / Women's Fashion / Clothing / Lingerie, Sleep & Lounge / Lingerie / Panties / Briefs"
"1010655";"Fashion / Women's Fashion / Clothing / Lingerie, Sleep & Lounge / Lingerie / Panties / G-Strings, Thongs & Tangas"
"1010661";"Fashion / Women's Fashion / Clothing / Lingerie, Sleep & Lounge / Lingerie / Shapewear / Bodysuits"
"1010662";"Fashion / Women's Fashion / Clothing / Lingerie, Sleep & Lounge / Lingerie / Shapewear / Control Panties"
"1010663";"Fashion / Women's Fashion / Clothing / Lingerie, Sleep & Lounge / Lingerie / Shapewear / Control Slips"
"1012838";"Home & Office / Home & Kitchen / Cleaning Supplies / Household Cleaners / Cleaning Tools / Mopping / Buckets"
"1012845";"Home & Office / Home & Kitchen / Cleaning Supplies / Household Cleaners / Cleaning Tools / Sweeping / Brooms"
"1012967";"Home & Office / Home & Kitchen / Furniture / Bedroom Furniture / Beds, Frames & Bases / Beds / Bunk Bed"
"1013538";"Home & Office / Home & Kitchen / Home Decor / Window Treatments / Draperies & Curtains / Tiers, Swags & Valances / Valances"
"1013656";"Home & Office / Home & Kitchen / Kitchen & Dining / Coffee, Tea & Espresso / Coffee Maker Parts & Accessories / Coffee Machine Accessories / Coffee Filters"
"1013812";"Home & Office / Home & Kitchen / Kitchen & Dining / Dining & Entertaining / Bar Tools & Glasses / Bar, Cocktail & Wine Glasses / Beer Glasses"
"1013830";"Home & Office / Home & Kitchen / Kitchen & Dining / Dining & Entertaining / Bar Tools & Glasses / Bar, Cocktail & Wine Glasses / Wine Glasses"
"1013908";"Home & Office / Home & Kitchen / Kitchen & Dining / Dining & Entertaining / Flatware / Serving Utensils / Cake, Pie & Pastry Servers"
"1013997";"Home & Office / Home & Kitchen / Kitchen & Dining / Dining & Entertaining / Serveware / Beverage Serveware / Iced Beverage Dispensers"
"1014042";"Home & Office / Home & Kitchen / Kitchen & Dining / Dining & Entertaining / Serveware / Serving Dishes, Trays & Platters / Serving Trays"
"1014045";"Home & Office / Home & Kitchen / Kitchen & Dining / Dining & Entertaining / Tabletop Accessories / Linens / Accessories"
"1014049";"Home & Office / Home & Kitchen / Kitchen & Dining / Dining & Entertaining / Tabletop Accessories / Linens / Aprons"
"1014057";"Home & Office / Home & Kitchen / Kitchen & Dining / Dining & Entertaining / Tabletop Accessories / Linens / Kitchen Rugs"
"1014058";"Home & Office / Home & Kitchen / Kitchen & Dining / Dining & Entertaining / Tabletop Accessories / Linens / Place Mats"
"1014059";"Home & Office / Home & Kitchen / Kitchen & Dining / Dining & Entertaining / Tabletop Accessories / Linens / Potholders & Oven Mitts"
"1017333";"Home & Office / Office Products / Office & School Supplies / Education & Crafts / Writing & Correction Supplies / Erasers & Correction Products / Correction Fluid"
